timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1665919154173,545,PatchUser,200,OK,Thread Group 1-47,text,true,,775,471,250,250,https://reqres.in/api/users/2,545,0,0
1665919154172,555,RegisterUser,200,OK,Thread Group 1-87,text,true,,689,480,250,250,https://reqres.in/api/register,555,0,0
1665919154172,559,RegisterUser,200,OK,Thread Group 1-25,text,true,,701,480,250,250,https://reqres.in/api/register,559,0,0
1665919154173,558,PutUser,200,OK,Thread Group 1-156,text,true,,794,469,250,250,https://reqres.in/api/users/2,558,0,0
1665919154137,594,RegisterUser,200,OK,Thread Group 1-116,text,true,,697,480,250,250,https://reqres.in/api/register,594,0,0
1665919154139,593,RegisterUser,200,OK,Thread Group 1-152,text,true,,691,480,250,250,https://reqres.in/api/register,593,0,0
1665919154146,587,UserLogin,200,OK,Thread Group 1-13,text,true,,680,481,250,250,https://reqres.in/api/login,587,0,0
1665919154142,600,DeleteUser,204,No Content,Thread Group 1-86,,true,,614,430,250,250,https://reqres.in/api/users/2,0,0,0
1665919154171,571,PatchUser,200,OK,Thread Group 1-95,text,true,,771,471,250,250,https://reqres.in/api/users/2,571,0,0
1665919154114,628,PostUser,201,Created,Thread Group 1-233,text,true,,744,461,250,250,https://reqres.in/api/users,628,0,0
1665919154150,592,UserLogin,200,OK,Thread Group 1-4,text,true,,692,481,250,250,https://reqres.in/api/login,592,0,0
1665919154174,569,PatchUser,200,OK,Thread Group 1-150,text,true,,783,471,250,250,https://reqres.in/api/users/2,569,0,0
1665919153158,1586,GetAllUsers,200,OK,Thread Group 1-240,text,true,,1785,772,250,250,https://reqres.in/api/users?page=2,390,0,169
1665919153158,390,GetAllUsers-0,301,Moved Permanently,Thread Group 1-240,,true,,658,386,250,250,http://reqres.in/api/users?page=2,390,0,169
1665919153548,1196,GetAllUsers-1,200,OK,Thread Group 1-240,text,true,,1127,386,250,250,https://reqres.in/api/users?page=2,1196,0,0
1665919154172,573,PutUser,200,OK,Thread Group 1-93,text,true,,796,469,250,250,https://reqres.in/api/users/2,573,0,0
1665919154173,572,UserLogin,200,OK,Thread Group 1-40,text,true,,684,481,250,250,https://reqres.in/api/login,572,0,0
1665919154132,614,PutUser,200,OK,Thread Group 1-144,text,true,,792,469,250,250,https://reqres.in/api/users/2,614,0,0
1665919154132,620,PostUser,201,Created,Thread Group 1-154,text,true,,744,461,250,250,https://reqres.in/api/users,620,0,0
1665919154141,612,DeleteUser,204,No Content,Thread Group 1-181,,true,,620,430,250,250,https://reqres.in/api/users/2,0,0,0
1665919154171,584,PatchUser,200,OK,Thread Group 1-92,text,true,,771,471,250,250,https://reqres.in/api/users/2,584,0,0
1665919154171,585,UserLogin,200,OK,Thread Group 1-34,text,true,,692,481,250,250,https://reqres.in/api/login,585,0,0
1665919154176,581,UserLogin,200,OK,Thread Group 1-46,text,true,,690,481,250,250,https://reqres.in/api/login,581,0,0
1665919154172,585,PatchUser,200,OK,Thread Group 1-158,text,true,,773,471,250,250,https://reqres.in/api/users/2,585,0,0
1665919154173,585,PutUser,200,OK,Thread Group 1-101,text,true,,794,469,250,250,https://reqres.in/api/users/2,585,0,0
1665919154234,525,PostUser,201,Created,Thread Group 1-127,text,true,,742,461,250,250,https://reqres.in/api/users,525,0,0
1665919154252,507,DeleteUser,204,No Content,Thread Group 1-49,,true,,610,430,250,250,https://reqres.in/api/users/2,0,0,0
1665919154146,614,PutUser,200,OK,Thread Group 1-117,text,true,,800,469,250,250,https://reqres.in/api/users/2,614,0,0
1665919154247,513,RegisterUser,200,OK,Thread Group 1-16,text,true,,691,480,250,250,https://reqres.in/api/register,513,0,0
1665919154171,590,PutUser,200,OK,Thread Group 1-224,text,true,,798,469,250,250,https://reqres.in/api/users/2,590,0,0
1665919154250,514,PatchUser,200,OK,Thread Group 1-235,text,true,,781,471,250,250,https://reqres.in/api/users/2,514,0,0
1665919153755,1009,PostUser,201,Created,Thread Group 1-249,text,true,,744,461,250,250,https://reqres.in/api/users,1009,0,0
1665919154270,495,PutUser,200,OK,Thread Group 1-110,text,true,,801,469,250,250,https://reqres.in/api/users/2,495,0,0
1665919154270,501,PatchUser,200,OK,Thread Group 1-167,text,true,,777,471,250,250,https://reqres.in/api/users/2,501,0,0
1665919154237,534,PostUser,201,Created,Thread Group 1-243,text,true,,746,461,250,250,https://reqres.in/api/users,534,0,0
1665919154270,502,PutUser,200,OK,Thread Group 1-199,text,true,,796,469,250,250,https://reqres.in/api/users/2,502,0,0
1665919154270,503,RegisterUser,200,OK,Thread Group 1-23,text,true,,689,480,250,250,https://reqres.in/api/register,503,0,0
1665919154271,503,PutUser,200,OK,Thread Group 1-157,text,true,,796,469,250,250,https://reqres.in/api/users/2,503,0,0
1665919154270,505,PutUser,200,OK,Thread Group 1-100,text,true,,798,469,250,250,https://reqres.in/api/users/2,505,0,0
1665919154271,512,PutUser,200,OK,Thread Group 1-234,text,true,,800,469,250,250,https://reqres.in/api/users/2,512,0,0
1665919154270,514,PatchUser,200,OK,Thread Group 1-217,text,true,,775,471,250,250,https://reqres.in/api/users/2,514,0,0
1665919154270,525,PutUser,200,OK,Thread Group 1-114,text,true,,800,469,250,250,https://reqres.in/api/users/2,525,0,0
1665919154293,503,PutUser,200,OK,Thread Group 1-245,text,true,,794,469,250,250,https://reqres.in/api/users/2,503,0,0
1665919154270,527,PutUser,200,OK,Thread Group 1-225,text,true,,792,469,250,250,https://reqres.in/api/users/2,527,0,0
1665919154282,516,PatchUser,200,OK,Thread Group 1-219,text,true,,773,471,250,250,https://reqres.in/api/users/2,516,0,0
1665919154304,494,PatchUser,200,OK,Thread Group 1-159,text,true,,773,471,250,250,https://reqres.in/api/users/2,494,0,0
1665919154310,488,PostUser,201,Created,Thread Group 1-191,text,true,,745,461,250,250,https://reqres.in/api/users,488,0,0
1665919154292,508,RegisterUser,200,OK,Thread Group 1-17,text,true,,691,480,250,250,https://reqres.in/api/register,508,0,0
1665919154293,507,PutUser,200,OK,Thread Group 1-215,text,true,,802,469,250,250,https://reqres.in/api/users/2,507,0,0
1665919154325,477,PatchUser,200,OK,Thread Group 1-64,text,true,,775,471,250,250,https://reqres.in/api/users/2,477,0,0
1665919154332,470,RegisterUser,200,OK,Thread Group 1-80,text,true,,693,480,250,250,https://reqres.in/api/register,470,0,0
1665919154325,477,RegisterUser,200,OK,Thread Group 1-48,text,true,,693,480,250,250,https://reqres.in/api/register,477,0,0
1665919154319,484,PutUser,200,OK,Thread Group 1-57,text,true,,796,469,250,250,https://reqres.in/api/users/2,484,0,0
1665919154305,498,PostUser,201,Created,Thread Group 1-230,text,true,,744,461,250,250,https://reqres.in/api/users,498,0,0
1665919154333,471,PatchUser,200,OK,Thread Group 1-182,text,true,,775,471,250,250,https://reqres.in/api/users/2,471,0,0
1665919154301,516,PutUser,200,OK,Thread Group 1-108,text,true,,798,469,250,250,https://reqres.in/api/users/2,516,0,0
1665919154326,507,PutUser,200,OK,Thread Group 1-226,text,true,,796,469,250,250,https://reqres.in/api/users/2,507,0,0
1665919154284,550,PatchUser,200,OK,Thread Group 1-220,text,true,,775,471,250,250,https://reqres.in/api/users/2,550,0,0
1665919154320,518,PutUser,200,OK,Thread Group 1-61,text,true,,796,469,250,250,https://reqres.in/api/users/2,518,0,0
1665919154316,527,PutUser,200,OK,Thread Group 1-178,text,true,,800,469,250,250,https://reqres.in/api/users/2,527,0,0
1665919154334,512,PutUser,200,OK,Thread Group 1-196,text,true,,800,469,250,250,https://reqres.in/api/users/2,512,0,0
1665919154595,252,GetSingleUser,200,OK,Thread Group 1-164,text,true,,942,381,250,250,https://reqres.in/api/users/2,252,0,0
1665919154346,504,DeleteUser,204,No Content,Thread Group 1-36,,true,,612,430,250,250,https://reqres.in/api/users/2,0,0,0
1665919154314,539,PatchUser,200,OK,Thread Group 1-229,text,true,,771,471,250,250,https://reqres.in/api/users/2,539,0,0
1665919154316,538,DeleteUser,204,No Content,Thread Group 1-62,,true,,620,430,250,250,https://reqres.in/api/users/2,0,0,0
1665919154588,269,GetSingleUser,200,OK,Thread Group 1-213,text,true,,946,381,250,250,https://reqres.in/api/users/2,269,0,0
1665919154333,529,PutUser,200,OK,Thread Group 1-168,text,true,,796,469,250,250,https://reqres.in/api/users/2,529,0,0
1665919154596,271,GetSingleUser,200,OK,Thread Group 1-216,text,true,,944,381,250,250,https://reqres.in/api/users/2,271,0,0
1665919154341,527,PutUser,200,OK,Thread Group 1-146,text,true,,796,469,250,250,https://reqres.in/api/users/2,527,0,0
1665919154172,700,GetAllUsers,200,OK,Thread Group 1-238,text,true,,1795,772,250,250,https://reqres.in/api/users?page=2,404,0,246
1665919154172,404,GetAllUsers-0,301,Moved Permanently,Thread Group 1-238,,true,,670,386,250,250,http://reqres.in/api/users?page=2,404,0,246
1665919154576,296,GetAllUsers-1,200,OK,Thread Group 1-238,text,true,,1125,386,250,250,https://reqres.in/api/users?page=2,296,0,0
1665919154332,541,PutUser,200,OK,Thread Group 1-170,text,true,,801,469,250,250,https://reqres.in/api/users/2,541,0,0
1665919154181,694,GetAllUsers,200,OK,Thread Group 1-176,text,true,,1797,772,250,250,https://reqres.in/api/users?page=2,394,0,234
1665919154181,394,GetAllUsers-0,301,Moved Permanently,Thread Group 1-176,,true,,664,386,250,250,http://reqres.in/api/users?page=2,394,0,234
1665919154575,300,GetAllUsers-1,200,OK,Thread Group 1-176,text,true,,1133,386,250,250,https://reqres.in/api/users?page=2,300,0,0
1665919154346,530,PutUser,200,OK,Thread Group 1-51,text,true,,796,469,250,250,https://reqres.in/api/users/2,530,0,0
1665919154341,541,PutUser,200,OK,Thread Group 1-223,text,true,,798,469,250,250,https://reqres.in/api/users/2,541,0,0
1665919154464,421,GetAllUsers,200,OK,Thread Group 1-56,text,true,,1785,772,250,250,https://reqres.in/api/users?page=2,158,0,0
1665919154464,158,GetAllUsers-0,301,Moved Permanently,Thread Group 1-56,,true,,662,386,250,250,http://reqres.in/api/users?page=2,158,0,0
1665919154622,263,GetAllUsers-1,200,OK,Thread Group 1-56,text,true,,1123,386,250,250,https://reqres.in/api/users?page=2,263,0,0
1665919154621,265,GetSingleUser,200,OK,Thread Group 1-105,text,true,,954,381,250,250,https://reqres.in/api/users/2,265,0,0
1665919154341,546,PatchUser,200,OK,Thread Group 1-136,text,true,,774,471,250,250,https://reqres.in/api/users/2,546,0,0
1665919154468,420,GetAllUsers,200,OK,Thread Group 1-1,text,true,,1777,772,250,250,https://reqres.in/api/users?page=2,187,0,0
1665919154468,187,GetAllUsers-0,301,Moved Permanently,Thread Group 1-1,,true,,656,386,250,250,http://reqres.in/api/users?page=2,187,0,0
1665919154655,233,GetAllUsers-1,200,OK,Thread Group 1-1,text,true,,1121,386,250,250,https://reqres.in/api/users?page=2,233,0,0
1665919154333,559,DeleteUser,204,No Content,Thread Group 1-248,,true,,616,430,250,250,https://reqres.in/api/users/2,0,0,0
1665919154356,536,PatchUser,200,OK,Thread Group 1-67,text,true,,778,471,250,250,https://reqres.in/api/users/2,536,0,0
1665919154345,547,PutUser,200,OK,Thread Group 1-163,text,true,,795,469,250,250,https://reqres.in/api/users/2,547,0,0
1665919154326,567,PutUser,200,OK,Thread Group 1-133,text,true,,796,469,250,250,https://reqres.in/api/users/2,567,0,0
1665919154340,557,PutUser,200,OK,Thread Group 1-147,text,true,,789,469,250,250,https://reqres.in/api/users/2,557,0,0
1665919154341,561,PatchUser,200,OK,Thread Group 1-197,text,true,,769,471,250,250,https://reqres.in/api/users/2,561,0,0
1665919154356,551,PutUser,200,OK,Thread Group 1-138,text,true,,795,469,250,250,https://reqres.in/api/users/2,551,0,0
1665919154666,241,GetSingleUser,200,OK,Thread Group 1-99,text,true,,950,381,250,250,https://reqres.in/api/users/2,241,0,0
1665919154656,253,GetSingleUser,200,OK,Thread Group 1-250,text,true,,952,381,250,250,https://reqres.in/api/users/2,253,0,0
1665919154412,510,PostUser,201,Created,Thread Group 1-70,text,true,,744,461,250,250,https://reqres.in/api/users,510,0,0
1665919154377,548,PostUser,201,Created,Thread Group 1-73,text,true,,750,461,250,250,https://reqres.in/api/users,548,0,0
1665919154673,253,GetSingleUser,200,OK,Thread Group 1-218,text,true,,950,381,250,250,https://reqres.in/api/users/2,253,0,0
1665919154509,417,GetAllUsers,200,OK,Thread Group 1-24,text,true,,1793,772,250,250,https://reqres.in/api/users?page=2,185,0,0
1665919154509,185,GetAllUsers-0,301,Moved Permanently,Thread Group 1-24,,true,,668,386,250,250,http://reqres.in/api/users?page=2,185,0,0
1665919154694,232,GetAllUsers-1,200,OK,Thread Group 1-24,text,true,,1125,386,250,250,https://reqres.in/api/users?page=2,232,0,0
1665919154375,552,PostUser,201,Created,Thread Group 1-189,text,true,,744,461,250,250,https://reqres.in/api/users,552,0,0
1665919154368,561,PatchUser,200,OK,Thread Group 1-113,text,true,,775,471,250,250,https://reqres.in/api/users/2,561,0,0
1665919154428,502,PutUser,200,OK,Thread Group 1-227,text,true,,802,469,250,250,https://reqres.in/api/users/2,502,0,0
1665919153765,1174,PutUser,200,OK,Thread Group 1-129,text,true,,798,469,250,250,https://reqres.in/api/users/2,1174,0,0
1665919154432,507,PostUser,201,Created,Thread Group 1-222,text,true,,748,461,250,250,https://reqres.in/api/users,507,0,0
1665919154399,541,PostUser,201,Created,Thread Group 1-194,text,true,,748,461,250,250,https://reqres.in/api/users,541,0,0
1665919154431,512,PostUser,201,Created,Thread Group 1-85,text,true,,744,461,250,250,https://reqres.in/api/users,512,0,0
1665919154745,203,GetSingleUser,200,OK,Thread Group 1-240,text,true,,942,381,250,250,https://reqres.in/api/users/2,203,0,0
1665919154451,497,PostUser,201,Created,Thread Group 1-193,text,true,,752,461,250,250,https://reqres.in/api/users,497,0,0
1665919153764,1184,PostUser,201,Created,Thread Group 1-84,text,true,,738,461,250,250,https://reqres.in/api/users,1184,0,0
1665919154469,482,PutUser,200,OK,Thread Group 1-134,text,true,,802,469,250,250,https://reqres.in/api/users/2,482,0,0
1665919154461,493,PatchUser,200,OK,Thread Group 1-232,text,true,,779,471,250,250,https://reqres.in/api/users/2,493,0,0
1665919154458,497,RegisterUser,200,OK,Thread Group 1-102,text,true,,695,480,250,250,https://reqres.in/api/register,497,0,0
1665919154467,488,RegisterUser,200,OK,Thread Group 1-88,text,true,,687,480,250,250,https://reqres.in/api/register,488,0,0
1665919154500,456,PatchUser,200,OK,Thread Group 1-60,text,true,,771,471,250,250,https://reqres.in/api/users/2,456,0,0
1665919154450,506,PatchUser,200,OK,Thread Group 1-145,text,true,,778,471,250,250,https://reqres.in/api/users/2,506,0,0
1665919154501,456,PostUser,201,Created,Thread Group 1-135,text,true,,745,461,250,250,https://reqres.in/api/users,456,0,0
1665919154467,490,UserLogin,200,OK,Thread Group 1-15,text,true,,684,481,250,250,https://reqres.in/api/login,490,0,0
1665919154458,499,PostUser,201,Created,Thread Group 1-52,text,true,,744,461,250,250,https://reqres.in/api/users,499,0,0
1665919154516,442,RegisterUser,200,OK,Thread Group 1-78,text,true,,687,480,250,250,https://reqres.in/api/register,442,0,0
1665919154468,490,DeleteUser,204,No Content,Thread Group 1-76,,true,,622,430,250,250,https://reqres.in/api/users/2,0,0,0
1665919154460,498,PostUser,201,Created,Thread Group 1-38,text,true,,746,461,250,250,https://reqres.in/api/users,498,0,0
1665919154467,496,PutUser,200,OK,Thread Group 1-241,text,true,,797,469,250,250,https://reqres.in/api/users/2,496,0,0
1665919154453,520,PutUser,200,OK,Thread Group 1-162,text,true,,796,469,250,250,https://reqres.in/api/users/2,520,0,0
1665919154461,519,RegisterUser,200,OK,Thread Group 1-183,text,true,,687,480,250,250,https://reqres.in/api/register,519,0,0
1665919154499,496,PatchUser,200,OK,Thread Group 1-211,text,true,,775,471,250,250,https://reqres.in/api/users/2,496,0,0
1665919154497,498,PatchUser,200,OK,Thread Group 1-90,text,true,,775,471,250,250,https://reqres.in/api/users/2,498,0,0
1665919154509,487,PatchUser,200,OK,Thread Group 1-63,text,true,,775,471,250,250,https://reqres.in/api/users/2,487,0,0
1665919154514,485,PatchUser,200,OK,Thread Group 1-236,text,true,,783,471,250,250,https://reqres.in/api/users/2,485,0,0
1665919153758,1245,PostUser,201,Created,Thread Group 1-118,text,true,,749,461,250,250,https://reqres.in/api/users,1245,0,0
1665919154470,533,PostUser,201,Created,Thread Group 1-206,text,true,,750,461,250,250,https://reqres.in/api/users,533,0,0
1665919154459,544,RegisterUser,200,OK,Thread Group 1-55,text,true,,693,480,250,250,https://reqres.in/api/register,544,0,0
1665919154500,504,PostUser,201,Created,Thread Group 1-139,text,true,,740,461,250,250,https://reqres.in/api/users,504,0,0
1665919154470,537,PutUser,200,OK,Thread Group 1-112,text,true,,798,469,250,250,https://reqres.in/api/users/2,537,0,0
1665919154520,487,PatchUser,200,OK,Thread Group 1-42,text,true,,775,471,250,250,https://reqres.in/api/users/2,487,0,0
1665919154500,511,RegisterUser,200,OK,Thread Group 1-43,text,true,,689,480,250,250,https://reqres.in/api/register,511,0,0
1665919154509,503,RegisterUser,200,OK,Thread Group 1-98,text,true,,699,480,250,250,https://reqres.in/api/register,503,0,0
1665919154528,487,GetAllUsers,200,OK,Thread Group 1-83,text,true,,1789,772,250,250,https://reqres.in/api/users?page=2,228,0,0
1665919154528,228,GetAllUsers-0,301,Moved Permanently,Thread Group 1-83,,true,,668,386,250,250,http://reqres.in/api/users?page=2,228,0,0
1665919154756,259,GetAllUsers-1,200,OK,Thread Group 1-83,text,true,,1121,386,250,250,https://reqres.in/api/users?page=2,259,0,0
1665919154509,507,RegisterUser,200,OK,Thread Group 1-37,text,true,,691,480,250,250,https://reqres.in/api/register,507,0,0
1665919154513,506,RegisterUser,200,OK,Thread Group 1-107,text,true,,697,480,250,250,https://reqres.in/api/register,506,0,0
1665919154520,499,DeleteUser,204,No Content,Thread Group 1-177,,true,,618,430,250,250,https://reqres.in/api/users/2,0,0,0
1665919154543,483,PatchUser,200,OK,Thread Group 1-212,text,true,,774,471,250,250,https://reqres.in/api/users/2,483,0,0
1665919154552,474,GetAllUsers,200,OK,Thread Group 1-7,text,true,,1789,772,250,250,https://reqres.in/api/users?page=2,221,0,0
1665919154552,221,GetAllUsers-0,301,Moved Permanently,Thread Group 1-7,,true,,660,386,250,250,http://reqres.in/api/users?page=2,221,0,0
1665919154773,253,GetAllUsers-1,200,OK,Thread Group 1-7,text,true,,1129,386,250,250,https://reqres.in/api/users?page=2,253,0,0
1665919154538,489,RegisterUser,200,OK,Thread Group 1-5,text,true,,697,480,250,250,https://reqres.in/api/register,489,0,0
1665919154527,500,RegisterUser,200,OK,Thread Group 1-22,text,true,,695,480,250,250,https://reqres.in/api/register,500,0,0
1665919154552,478,GetAllUsers,200,OK,Thread Group 1-12,text,true,,1787,772,250,250,https://reqres.in/api/users?page=2,219,0,0
1665919154552,219,GetAllUsers-0,301,Moved Permanently,Thread Group 1-12,,true,,662,386,250,250,http://reqres.in/api/users?page=2,219,0,0
1665919154771,259,GetAllUsers-1,200,OK,Thread Group 1-12,text,true,,1125,386,250,250,https://reqres.in/api/users?page=2,259,0,0
1665919154509,522,RegisterUser,200,OK,Thread Group 1-30,text,true,,695,480,250,250,https://reqres.in/api/register,522,0,0
1665919154527,505,RegisterUser,200,OK,Thread Group 1-77,text,true,,697,480,250,250,https://reqres.in/api/register,505,0,0
1665919154527,509,RegisterUser,200,OK,Thread Group 1-198,text,true,,695,480,250,250,https://reqres.in/api/register,509,0,0
1665919154538,498,PutUser,200,OK,Thread Group 1-228,text,true,,792,469,250,250,https://reqres.in/api/users/2,498,0,0
1665919154538,499,RegisterUser,200,OK,Thread Group 1-106,text,true,,693,480,250,250,https://reqres.in/api/register,499,0,0
1665919154530,508,PatchUser,200,OK,Thread Group 1-237,text,true,,779,471,250,250,https://reqres.in/api/users/2,508,0,0
1665919154556,487,PutUser,200,OK,Thread Group 1-123,text,true,,801,469,250,250,https://reqres.in/api/users/2,487,0,0
1665919154528,516,UserLogin,200,OK,Thread Group 1-29,text,true,,690,481,250,250,https://reqres.in/api/login,516,0,0
1665919154366,679,GetAllUsers,200,OK,Thread Group 1-120,text,true,,1783,772,250,250,https://reqres.in/api/users?page=2,476,0,194
1665919154366,476,GetAllUsers-0,301,Moved Permanently,Thread Group 1-120,,true,,660,386,250,250,http://reqres.in/api/users?page=2,476,0,194
1665919154842,203,GetAllUsers-1,200,OK,Thread Group 1-120,text,true,,1123,386,250,250,https://reqres.in/api/users?page=2,203,0,0
1665919154527,520,PatchUser,200,OK,Thread Group 1-190,text,true,,771,471,250,250,https://reqres.in/api/users/2,520,0,0
1665919154367,683,GetAllUsers,200,OK,Thread Group 1-202,text,true,,1779,772,250,250,https://reqres.in/api/users?page=2,483,0,193
1665919154367,483,GetAllUsers-0,301,Moved Permanently,Thread Group 1-202,,true,,656,386,250,250,http://reqres.in/api/users?page=2,483,0,193
1665919154850,200,GetAllUsers-1,200,OK,Thread Group 1-202,text,true,,1123,386,250,250,https://reqres.in/api/users?page=2,200,0,0
1665919154552,498,RegisterUser,200,OK,Thread Group 1-53,text,true,,697,480,250,250,https://reqres.in/api/register,498,0,0
1665919154555,496,RegisterUser,200,OK,Thread Group 1-94,text,true,,693,480,250,250,https://reqres.in/api/register,496,0,0
1665919154554,498,RegisterUser,200,OK,Thread Group 1-50,text,true,,697,480,250,250,https://reqres.in/api/register,498,0,0
1665919154552,501,RegisterUser,200,OK,Thread Group 1-89,text,true,,691,480,250,250,https://reqres.in/api/register,501,0,0
1665919154373,683,GetAllUsers,200,OK,Thread Group 1-204,text,true,,1787,772,250,250,https://reqres.in/api/users?page=2,481,0,196
1665919154373,481,GetAllUsers-0,301,Moved Permanently,Thread Group 1-204,,true,,666,386,250,250,http://reqres.in/api/users?page=2,481,0,196
1665919154854,202,GetAllUsers-1,200,OK,Thread Group 1-204,text,true,,1121,386,250,250,https://reqres.in/api/users?page=2,202,0,0
1665919154558,500,RegisterUser,200,OK,Thread Group 1-125,text,true,,693,480,250,250,https://reqres.in/api/register,500,0,0
1665919154559,503,PutUser,200,OK,Thread Group 1-131,text,true,,795,469,250,250,https://reqres.in/api/users/2,503,0,0
1665919154614,453,GetAllUsers,200,OK,Thread Group 1-19,text,true,,1785,772,250,250,https://reqres.in/api/users?page=2,246,0,0
1665919154614,246,GetAllUsers-0,301,Moved Permanently,Thread Group 1-19,,true,,662,386,250,250,http://reqres.in/api/users?page=2,246,0,0
1665919154860,207,GetAllUsers-1,200,OK,Thread Group 1-19,text,true,,1123,386,250,250,https://reqres.in/api/users?page=2,207,0,0
1665919154555,516,UserLogin,200,OK,Thread Group 1-35,text,true,,686,481,250,250,https://reqres.in/api/login,516,0,0
1665919154553,517,PutUser,200,OK,Thread Group 1-151,text,true,,796,469,250,250,https://reqres.in/api/users/2,517,0,0
1665919154555,520,PutUser,200,OK,Thread Group 1-75,text,true,,802,469,250,250,https://reqres.in/api/users/2,520,0,0
1665919154544,531,PatchUser,200,OK,Thread Group 1-91,text,true,,777,471,250,250,https://reqres.in/api/users/2,531,0,0
1665919154547,528,RegisterUser,200,OK,Thread Group 1-41,text,true,,701,480,250,250,https://reqres.in/api/register,528,0,0
1665919154555,522,PostUser,201,Created,Thread Group 1-141,text,true,,743,461,250,250,https://reqres.in/api/users,522,0,0
1665919154872,205,GetSingleUser,200,OK,Thread Group 1-238,text,true,,950,381,250,250,https://reqres.in/api/users/2,205,0,0
1665919154875,203,GetSingleUser,200,OK,Thread Group 1-176,text,true,,954,381,250,250,https://reqres.in/api/users/2,203,0,0
1665919154552,528,RegisterUser,200,OK,Thread Group 1-33,text,true,,697,480,250,250,https://reqres.in/api/register,528,0,0
1665919154444,636,GetAllUsers,200,OK,Thread Group 1-171,text,true,,1801,772,250,250,https://reqres.in/api/users?page=2,435,0,161
1665919154444,435,GetAllUsers-0,301,Moved Permanently,Thread Group 1-171,,true,,676,386,250,250,http://reqres.in/api/users?page=2,435,0,161
1665919154879,201,GetAllUsers-1,200,OK,Thread Group 1-171,text,true,,1125,386,250,250,https://reqres.in/api/users?page=2,201,0,0
1665919154458,623,GetAllUsers,200,OK,Thread Group 1-239,text,true,,1791,772,250,250,https://reqres.in/api/users?page=2,425,0,156
1665919154458,425,GetAllUsers-0,301,Moved Permanently,Thread Group 1-239,,true,,666,386,250,250,http://reqres.in/api/users?page=2,425,0,156
1665919154883,198,GetAllUsers-1,200,OK,Thread Group 1-239,text,true,,1125,386,250,250,https://reqres.in/api/users?page=2,198,0,0
1665919154453,631,GetAllUsers,200,OK,Thread Group 1-175,text,true,,1807,772,250,250,https://reqres.in/api/users?page=2,439,0,165
1665919154453,439,GetAllUsers-0,301,Moved Permanently,Thread Group 1-175,,true,,666,386,250,250,http://reqres.in/api/users?page=2,439,0,165
1665919154892,192,GetAllUsers-1,200,OK,Thread Group 1-175,text,true,,1141,386,250,250,https://reqres.in/api/users?page=2,192,0,0
1665919154560,528,DeleteUser,204,No Content,Thread Group 1-59,,true,,620,430,250,250,https://reqres.in/api/users/2,0,0,0
1665919154620,468,RegisterUser,200,OK,Thread Group 1-192,text,true,,697,480,250,250,https://reqres.in/api/register,468,0,0
1665919150002,5086,Homepage,200,OK,Thread Group 1-165,text,true,,7928,441,250,250,https://reqres.in/,5086,0,2275
1665919154602,487,UserLogin,200,OK,Thread Group 1-54,text,true,,684,481,250,250,https://reqres.in/api/login,487,0,0
1665919154593,496,PostUser,201,Created,Thread Group 1-200,text,true,,742,461,250,250,https://reqres.in/api/users,496,0,0
1665919154688,408,GetAllUsers,200,OK,Thread Group 1-96,text,true,,1781,772,250,250,https://reqres.in/api/users?page=2,226,0,0
1665919154688,226,GetAllUsers-0,301,Moved Permanently,Thread Group 1-96,,true,,660,386,250,250,http://reqres.in/api/users?page=2,226,0,0
1665919154915,181,GetAllUsers-1,200,OK,Thread Group 1-96,text,true,,1121,386,250,250,https://reqres.in/api/users?page=2,181,0,0
1665919154599,498,RegisterUser,200,OK,Thread Group 1-31,text,true,,693,480,250,250,https://reqres.in/api/register,498,0,0
1665919154560,537,RegisterUser,200,OK,Thread Group 1-109,text,true,,697,480,250,250,https://reqres.in/api/register,537,0,0
1665919154687,411,GetAllUsers,200,OK,Thread Group 1-6,text,true,,1779,772,250,250,https://reqres.in/api/users?page=2,228,0,0
1665919154687,228,GetAllUsers-0,301,Moved Permanently,Thread Group 1-6,,true,,656,386,250,250,http://reqres.in/api/users?page=2,228,0,0
1665919154915,183,GetAllUsers-1,200,OK,Thread Group 1-6,text,true,,1123,386,250,250,https://reqres.in/api/users?page=2,183,0,0
1665919154613,489,DeleteUser,204,No Content,Thread Group 1-44,,true,,620,430,250,250,https://reqres.in/api/users/2,0,0,0
1665919154605,498,PutUser,200,OK,Thread Group 1-126,text,true,,792,469,250,250,https://reqres.in/api/users/2,498,0,0
1665919154595,508,PostUser,201,Created,Thread Group 1-11,text,true,,747,461,250,250,https://reqres.in/api/users,508,0,0
1665919154696,407,GetAllUsers,200,OK,Thread Group 1-18,text,true,,1791,772,250,250,https://reqres.in/api/users?page=2,221,0,0
1665919154696,221,GetAllUsers-0,301,Moved Permanently,Thread Group 1-18,,true,,666,386,250,250,http://reqres.in/api/users?page=2,221,0,0
1665919154918,185,GetAllUsers-1,200,OK,Thread Group 1-18,text,true,,1125,386,250,250,https://reqres.in/api/users?page=2,185,0,0
1665919154607,499,PutUser,200,OK,Thread Group 1-132,text,true,,804,469,250,250,https://reqres.in/api/users/2,499,0,0
1665919154592,515,PostUser,201,Created,Thread Group 1-20,text,true,,740,461,250,250,https://reqres.in/api/users,515,0,0
